,altitude,longitude,latitude,srf_salt,srf_crust,bare_soil,crop_type
12645,1802,38.1258993,7.3415588,No,No,No,Cereals
12646,1798,38.1221672,7.3384326,No,No,No,Cereals
12647,1798,38.1224977,7.3392561,No,No,No,Cereals
12648,1859,38.254086,7.3158993,No,No,No,Cereals
12649,1863,38.2591453,7.3148175,No,No,No,Cereals
12650,1848,38.2564783,7.318367,No,No,No,Cereals
12651,1987,38.2369432,7.4579539,No,No,No,Cereals
12652,1980,38.2285044,7.4639255,No,No,No,Cereals
12653,1860,38.2442617,7.3261339,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12657,1895,37.9132684,6.9447157,No,No,No,Roots and tubers
12660,1702,38.030947,7.1040728,No,No,No,Cereals
12661,1712,38.0292392,7.1012914,No,No,No,Cereals
12662,1718,38.0234493,7.1066784,No,No,No,Cereals
12663,1723,38.0226677,7.1100623,No,No,No,Cereals
12664,1872,37.9141133,6.9389269,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12665,1866,37.9096894,6.9316514,No,No,No,"Other crops (e.g., rubber)"
12666,1353,37.9272151,6.7222039,No,No,No,Cereals
12672,1800,37.7493756,6.7921997,No,No,No,Cereals
12673,1782,37.6529356,6.7791528,No,No,No,Cereals
12674,1776,37.6534897,6.7836618,No,No,No,Roots and tubers
12675,1755,37.6401848,6.7834201,No,No,No,Cereals
12676,1749,37.6388971,6.7842365,No,No,No,Oilcrops
12678,2689,37.5322067,6.3374618,No,No,No,Cereals
12679,2644,37.5297926,6.3361493,No,No,No,Cereals
12680,1798,37.7515697,6.790015,No,No,No,Cereals
12681,1798,37.7498804,6.7906114,No,No,No,Cereals
12682,2205,37.7502752,6.9330419,No,No,No,Pulses
12685,2180,37.7550653,6.9429344,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12686,1328,37.5622294,6.5055636,No,No,No,Oilcrops
12687,1359,37.5719396,6.5101293,No,No,No,Cereals
12688,1350,37.5638519,6.5027915,No,No,No,Cereals
12689,1315,37.5604479,6.5154768,No,No,No,Roots and tubers
12690,3171,39.2455243,7.8639807,No,No,No,Cereals
12691,3153,39.238316,7.8623789,No,No,No,Cereals
12692,3122,39.2369213,7.8600647,No,No,No,Cereals
12693,3081,39.2382359,7.8572359,No,No,No,Pulses
12694,3298,39.3294512,7.938769,No,No,No,Vegetables
12695,3278,39.339369,7.9415331,No,No,No,Vegetables
12696,3248,39.3393037,7.9467854,No,No,No,Cereals
12697,3279,39.3294758,7.9506256,No,No,No,Cereals
12698,2943,39.2508082,7.4412448,No,No,No,Cereals
12701,2946,39.2425385,7.4385393,No,No,No,Cereals
12702,2805,39.1754601,7.4661671,No,No,No,Cereals
12703,2836,39.1851997,7.4526677,No,No,No,Cereals
12704,2756,39.1791801,7.4696407,No,No,No,Cereals
12706,1901,38.5651051,7.1604238,No,No,No,Cereals
12707,1911,38.5645692,7.1576735,No,No,No,Cereals
12708,1886,38.5575446,7.1570615,No,No,No,Cereals
12709,1890,38.5531698,7.1500193,No,No,No,Cereals
12710,2365,39.2633849,7.0233898,No,No,No,Cereals
12711,2367,39.2673565,7.0268223,No,No,No,Cereals
12712,2362,39.2682797,7.0337823,No,No,No,Cereals
12713,2376,39.2528703,7.0243576,No,No,No,Cereals
12716,2629,39.0651078,6.9083178,No,No,No,Cereals
12717,2644,39.0584878,6.9057966,No,No,No,Cereals
12718,1775,38.2882153,6.7591615,No,No,No,Cereals
12720,1634,38.3034141,6.7689084,No,No,No,Fruits
12722,2523,38.9769162,6.9750512,No,No,No,Cereals
12724,2520,38.9655961,6.9789281,No,No,No,Cereals
12725,2521,38.9621059,6.9830465,No,No,No,Cereals
12727,2437,38.563567,6.8060212,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12728,2480,38.5657691,6.807328,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12730,2655,38.7480181,7.0415733,No,No,No,Cereals
12731,2628,38.7442721,7.0496195,No,No,No,Cereals
12732,2648,38.7467615,7.0476253,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12737,2672,38.6717507,6.8731255,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12738,1197,37.758963,6.4466649,No,No,No,Fruits
12739,1181,37.7701756,6.4586561,No,No,No,Fruits
12740,1182,37.7678632,6.4537552,No,No,No,Fruits
12741,1179,37.7660812,6.4562039,No,No,No,Fruits
12747,2590,38.8415512,6.8844466,No,No,No,Cereals
12750,2050,37.465947,7.6888835,No,No,No,Cereals
12751,1947,37.4626752,7.690311,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12752,2031,37.4628506,7.6936893,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12753,2060,37.4668362,7.6941725,No,No,No,Cereals
12754,1955,37.5492722,8.079106,No,No,No,Cereals
12755,2008,37.5504568,8.0778133,No,No,No,Cereals
12757,2126,37.2797093,7.6039905,No,No,No,Cereals
12758,2076,37.2774044,7.6067633,No,No,No,Cereals
12759,2158,37.2834682,7.6066552,No,No,No,Cereals
12761,1684,37.2511893,7.7464337,No,No,No,Cereals
12762,1724,37.2448477,7.7483597,No,No,No,Cereals
12763,1717,37.2466685,7.7520967,No,No,No,Cereals
12764,1730,36.88231,7.6580922,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12765,1718,36.8826184,7.6516411,No,No,No,Cereals
12766,1930,37.0207892,7.4466143,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12767,1816,36.7446792,7.6318664,No,No,No,Cereals
12768,1840,36.7469205,7.6482027,No,No,No,Cereals
12769,1822,36.7535052,7.6416656,No,No,No,Cereals
12770,1813,36.757036,7.6320019,No,No,No,Cereals
12771,2013,37.015963,7.4504483,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12772,1894,37.021334,7.4371108,No,No,No,Cereals
12773,1901,37.024806,7.4498059,No,No,No,Fodder plants
12774,2390,36.828603,7.4912795,No,No,No,Cereals
12775,2305,36.8224537,7.4921139,No,No,No,Fodder plants
12777,2213,36.83121,7.5019211,No,No,No,Cereals
12780,1574,37.0253478,8.3069633,No,No,No,Cereals
12782,1766,37.1899255,8.4454522,No,No,No,Oilcrops
12783,1746,37.1855895,8.4516389,No,No,No,Cereals
12784,1667,37.1769202,8.4543561,No,No,No,Cereals
12787,1573,37.1063191,8.4416373,No,No,No,Fodder plants
12788,1530,36.7601674,7.9107434,No,No,No,Cereals
12789,1560,36.7655308,7.9097271,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12790,1569,36.762893,7.9036928,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12791,1526,36.7514503,7.9029557,No,No,No,Fodder plants
12792,2083,36.4871392,8.1416775,No,No,No,Cereals
12793,2121,36.4855161,8.1431653,No,No,No,Cereals
12794,2115,36.4867817,8.1451454,No,No,No,Cereals
12795,2051,36.4870887,8.1403804,No,No,No,Cereals
12796,2197,36.1875882,7.9219502,No,No,No,Cereals
12802,1319,36.8539223,7.2235122,No,No,No,Cereals
12803,1414,37.1033516,7.2037685,No,No,No,Cereals
12804,1801,37.1475311,6.978869,No,No,No,Cereals
12805,1582,37.1471258,6.9723238,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12806,1436,37.0999838,7.2017957,No,No,No,Cereals
12807,1541,37.1477784,6.9704048,No,No,No,Cereals
12808,1797,37.1410233,6.9836258,No,No,No,Cereals
12812,1421,37.4238576,7.3153607,No,No,No,Cereals
12813,1441,37.42633,7.3098367,No,No,No,Cereals
12814,2580,37.6282331,7.3168071,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12815,2561,37.6436496,7.3122704,No,No,No,Cereals
12817,2568,37.637809,7.3245133,No,No,No,Cereals
12818,1958,37.7405096,8.0048905,No,No,No,Cereals
12819,1951,37.735728,8.0058667,No,No,No,Cereals
12821,1943,37.7386968,7.9943493,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12826,1908,37.9293444,8.2343713,No,No,No,Cereals
12827,1912,37.9266788,8.2367906,No,No,No,Cereals
12828,1919,37.9194534,8.2339292,No,No,No,Cereals
12830,1353,37.5954164,8.2612054,No,No,No,Cereals
12831,2914,38.1882941,8.2028,No,No,No,Cereals
12832,2921,38.1888915,8.2029886,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12833,2910,38.1901244,8.2043504,No,No,No,Roots and tubers
12835,2735,38.2307748,8.3642458,No,No,No,Roots and tubers
12838,2748,38.2325351,8.3630948,No,No,No,Cereals
12839,1311,37.5905719,8.2617777,No,No,No,Cereals
12840,1357,37.5940812,8.2659002,No,No,No,Cereals
12841,1362,37.5963216,8.2618639,No,No,No,Cereals
12842,2561,37.3651045,6.1302668,No,No,No,Roots and tubers
12843,2623,37.3699893,6.1284632,No,No,No,Roots and tubers
12845,2641,37.3707506,6.1277021,No,No,No,Cereals
12846,68,44.6839053,-20.3328352,No,No,No,Cereals
12847,65,44.6848833,-20.3335893,No,No,No,Cereals
12848,65,44.6820354,-20.3309468,No,No,No,Cereals
12849,72,44.6831479,-20.3266522,No,No,No,Fibre crops
12856,20,47.4336963,-23.8066949,No,No,No,Roots and tubers
12858,35,47.4376907,-23.8024168,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12863,13,44.4448971,-20.1246445,No,No,No,Fibre crops
12864,6,44.4396911,-20.122105,No,No,Yes,Fibre crops
12867,1,47.33082,-23.3460403,No,No,No,Roots and tubers
12874,132,46.0169287,-24.6065676,No,No,No,Cereals
12883,405,47.445416,-21.7938241,No,No,No,Cereals
12885,425,47.4413103,-21.7905567,No,No,No,Cereals
12888,427,47.822084,-21.0531106,No,No,No,Roots and tubers
12890,340,47.8162365,-21.0458787,No,No,No,Cereals
12892,117,48.2992147,-20.710179,No,No,No,Fibre crops
12894,136,48.2860646,-20.7046232,No,No,No,Roots and tubers
12896,232,48.0820058,-20.867719,No,No,No,Roots and tubers
12897,240,48.0798029,-20.8678616,No,No,No,Roots and tubers
12898,450,46.0563933,-24.057549,No,No,No,Roots and tubers
12899,470,46.057254,-24.0556805,No,No,Yes,Roots and tubers
12901,418,46.0610655,-24.0565992,No,No,No,Roots and tubers
12916,182,48.3661029,-20.4068641,No,No,No,Cereals
12917,127,48.5622417,-20.0764383,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12918,89,48.5648782,-20.0802631,No,No,No,Cereals
12919,94,48.5676101,-20.08515,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12920,119,48.5710614,-20.0882024,No,No,No,Fruits
12925,37,44.6043946,-18.9270877,No,No,No,Cereals
12931,-5,44.4362454,-18.726215,No,No,No,Cereals
12933,40,44.4679474,-17.13102,No,No,No,Roots and tubers
12937,341,45.3657033,-17.6783667,No,No,No,Cereals
12948,192,47.6258293,-21.9945388,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12949,266,47.6296852,-21.9872182,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12950,265,47.6281802,-21.9842447,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12951,289,47.6301917,-21.980805,No,No,No,Cereals
12957,192,47.5260088,-22.0178842,No,No,No,Cereals
12961,251,48.06668,-20.8732689,No,No,No,Fruits
12975,266,49.1243126,-17.4802233,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12976,462,49.1155927,-17.4794219,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12977,377,49.1141878,-17.4783566,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12978,257,49.1241889,-17.4760107,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12979,281,49.0903295,-17.8166675,No,No,Yes,Fibre crops
12980,346,49.0858371,-17.8169809,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12981,472,49.0790242,-17.8124889,No,No,No,Cereals
12982,322,49.081467,-17.8239997,No,No,No,Fruits
12983,159,49.4548262,-16.8210793,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12984,167,49.4543308,-16.8239423,No,No,No,Cereals
12985,185,49.4496957,-16.8278538,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
12986,194,49.4465797,-16.8248003,No,No,No,Fibre crops
12991,1722,16.7911785,-12.6373376,No,No,No,Roots and tubers
12992,1722,16.796407,-12.6392316,No,No,No,Roots and tubers
12993,1728,16.8022245,-12.6371532,No,No,No,Roots and tubers
12994,1745,16.7989427,-12.6453405,No,No,No,Roots and tubers
12995,1433,17.3011952,-12.4691407,No,No,No,Cereals
12996,1435,17.288602,-12.4593505,No,No,No,Cereals
12997,1391,17.3023682,-12.4619754,No,No,No,Cereals
12998,1391,17.2930068,-12.4611969,No,No,No,Cereals
13002,1715,15.8165287,-12.779472,No,No,No,Cereals
13003,1676,15.8214095,-12.7902458,No,No,No,Cereals
13004,1712,15.8113183,-12.7781771,No,No,No,Cereals
13005,1681,15.8204647,-12.7925248,No,No,No,Cereals
13010,1753,16.0861482,-13.0519932,No,No,No,Cereals
13011,1768,16.0865316,-13.0605023,No,No,No,Cereals
13012,1747,16.0826856,-13.0622835,No,No,No,Cereals
13013,1764,16.0876823,-13.0612789,No,No,No,Cereals
13015,914,20.5619735,-8.3943658,No,No,Yes,Roots and tubers
13016,943,20.57125,-8.3962268,No,No,Yes,Roots and tubers
13017,935,20.5630891,-8.4085369,No,No,Yes,Roots and tubers
13018,968,20.5657498,-8.4005085,No,No,Yes,Roots and tubers
13019,116,13.1327019,-7.6364597,No,No,No,Roots and tubers
13020,42,13.1299394,-7.6358268,No,No,No,Roots and tubers
13021,178,12.8465317,-6.2100416,No,No,No,Roots and tubers
13022,189,12.8464953,-6.2099824,No,No,No,Roots and tubers
13023,184,12.8464997,-6.2097412,No,No,No,Roots and tubers
13024,192,12.8461678,-6.2096405,No,No,No,Roots and tubers
13025,206,12.8516873,-6.2136158,No,No,No,Roots and tubers
13026,180,12.811165,-6.7683433,No,No,No,Roots and tubers
13027,188,12.816615,-6.7667167,No,No,No,Roots and tubers
13028,92,13.1352503,-7.6366644,No,No,No,Roots and tubers
13029,143,12.8112222,-6.7600449,No,No,No,Roots and tubers
13030,174,12.8109984,-6.7701457,No,No,No,Roots and tubers
13031,193,12.8395803,-6.2136759,No,No,No,Roots and tubers
13032,199,12.8424104,-6.2147107,No,No,No,Roots and tubers
13033,206,12.8461403,-6.2171635,No,No,No,Roots and tubers
13045,1183,16.301046,-9.5266523,Yes,Yes,No,Roots and tubers
13046,1014,15.9795556,-9.1565831,No,No,Yes,Roots and tubers
13047,1091,16.0688933,-9.34363,No,No,Yes,Roots and tubers
13048,1110,16.0687317,-9.343082,Yes,Yes,No,Roots and tubers
13049,753,15.3840305,-9.356385,No,No,Yes,Roots and tubers
13050,756,15.3842549,-9.3565056,No,No,Yes,Roots and tubers
13051,1076,21.6733066,-9.5719227,No,No,No,Roots and tubers
13052,1045,15.9727633,-9.1622133,No,No,No,Roots and tubers
13053,1003,15.979977,-9.156761,No,No,No,Roots and tubers
13054,1026,15.98848,-9.1646316,No,No,No,Roots and tubers
13055,1092,16.0613567,-9.3349767,Yes,Yes,No,Roots and tubers
13056,1082,16.0631884,-9.3331548,Yes,Yes,No,Roots and tubers
13057,1096,16.0715383,-9.3364983,Yes,Yes,No,Roots and tubers
13058,746,15.3841972,-9.3565498,No,No,Yes,Roots and tubers
13059,751,15.3842207,-9.3565517,No,No,Yes,Roots and tubers
13060,1031,15.9734381,-9.1509404,No,No,No,Roots and tubers
13062,75,12.3887993,-4.8978753,No,No,No,Roots and tubers
13066,129,12.387535,-4.9011516,No,No,No,Roots and tubers
13067,102,12.3837757,-4.9019483,No,No,No,Roots and tubers
13068,88,12.3911329,-4.9029983,No,No,No,Roots and tubers
13069,0,13.3690175,-15.003197,No,No,No,Cereals
13070,0,13.3910418,-14.9847298,No,No,No,Cereals
13071,0,13.3910418,-14.9847298,No,No,No,Cereals
13072,0,13.3993471,-15.0106866,No,No,No,Cereals
13073,0,13.4278779,-14.9964748,No,No,No,Cereals
13074,0,13.7406828,-15.2187541,No,No,No,Cereals
13075,0,13.7008629,-15.1375605,No,No,No,Cereals
13076,0,13.6961577,-15.172523,No,No,No,Cereals
13077,0,13.7008629,-15.1375605,No,No,No,Cereals
13078,1733,13.6126133,-15.0925117,No,No,No,Cereals
13079,1679,13.61927,-15.0915433,No,No,No,Cereals
13080,1717,13.614385,-15.08792,No,No,No,Cereals
13081,1814,13.6150303,-15.078867,No,No,No,Cereals
13082,1304,14.7500591,-12.3929372,No,No,No,Cereals
13083,1274,14.7423195,-12.3964515,No,No,No,Cereals
13084,1318,14.7489131,-12.3965721,No,No,No,Cereals
13085,1362,14.7370297,-12.3858203,No,No,No,Cereals
13086,1097,14.0543915,-12.3351186,No,No,No,Cereals
13087,1114,14.0528147,-12.3443356,No,No,No,Cereals
13088,1072,14.063829,-12.3289858,No,No,No,Cereals
13089,1083,14.0558024,-12.3322518,No,No,No,Cereals
13090,1256,14.4248067,-12.5593083,No,No,No,Cereals
13091,1243,14.4256107,-12.5445078,No,No,No,Cereals
13092,1232,14.4165708,-12.5475796,No,No,No,Cereals
13093,1221,14.4333267,-12.5579517,No,No,No,Cereals
13095,1123,14.2702817,-12.0563433,No,No,No,Oilcrops
13096,1126,14.2747582,-12.0578906,No,No,No,Oilcrops
13097,1097,14.2638842,-12.0493781,No,No,No,Oilcrops
13098,1222,14.325697,-12.203612,No,No,No,Oilcrops
13099,114,13.8518517,-9.1769573,No,Yes,No,Vegetables
13100,131,13.8520693,-9.1768668,No,Yes,No,Vegetables
13101,23,13.829285,-9.2572367,No,Yes,No,Vegetables
13102,29,13.831298,-9.2582825,No,Yes,No,Vegetables
13103,59,13.6096944,-9.1131588,No,Yes,No,Roots and tubers
13104,35,13.6202216,-9.1175503,No,Yes,No,Roots and tubers
13105,46,13.6159557,-9.1240873,No,Yes,No,Roots and tubers
13106,100,13.6106068,-9.1178875,No,Yes,No,Roots and tubers
13107,1390,17.6277049,-14.6457295,No,No,No,Cereals
13108,1430,17.6170007,-14.6422856,No,No,No,Cereals
13109,1343,17.3770245,-14.7941374,No,No,No,Cereals
13110,1430,17.6162667,-14.6462167,No,No,No,Cereals
13111,1395,17.6273024,-14.6457555,No,No,No,Cereals
13112,1428,17.6164355,-14.6463825,No,No,No,Cereals
13113,1424,17.6163944,-14.6455702,No,No,No,Cereals
13114,1343,17.3757511,-14.79935,No,No,No,Cereals
13115,1342,17.3811783,-14.7914417,No,No,No,Cereals
13116,1334,17.376695,-14.79424,No,No,No,Cereals
13117,1404,17.3735298,-14.7904248,No,No,No,Cereals
13126,98,13.6877817,-8.5926111,Yes,No,No,Roots and tubers
13127,54,13.6789019,-8.5945171,Yes,No,No,Roots and tubers
13128,54,13.6696353,-8.6004304,Yes,No,No,Roots and tubers
13150,1149,15.067051,-16.7874902,No,No,Yes,Cereals
13151,1142,15.06155,-16.7916767,No,No,Yes,Cereals
13152,1140,15.0572981,-16.7935429,No,No,Yes,Cereals
13153,1150,15.0701083,-16.793785,No,No,Yes,Cereals
13156,1124,15.9994387,-17.3681783,No,No,Yes,Cereals
13157,1125,16.0002187,-17.371053,No,No,Yes,Cereals
13158,1127,15.9935183,-17.3613583,No,No,Yes,Cereals
13160,1124,15.9974705,-17.3725037,No,No,Yes,Cereals
13162,1161,16.2268955,-16.7092948,No,No,No,Cereals
13163,1122,15.4695951,-17.0329879,No,No,Yes,Cereals
13164,1168,16.2328783,-16.70172,No,No,No,Cereals
13165,1168,16.2368967,-16.7060567,No,No,No,Cereals
13166,1167,16.2347395,-16.7060067,No,No,No,Cereals
13167,1134,15.4825962,-17.0217083,No,No,Yes,Cereals
13168,1133,15.4824283,-17.0203733,No,No,Yes,Cereals
13169,1140,15.475455,-17.0275167,No,No,Yes,Cereals
13170,1075,20.3814993,-9.6999084,No,No,No,Roots and tubers
13171,1073,20.3816996,-9.7002865,No,No,No,Roots and tubers
13172,1077,20.3812425,-9.699686,No,No,No,Roots and tubers
13181,1101,20.3807057,-9.7013869,No,No,No,Roots and tubers
13182,1075,20.3821386,-9.700315,No,No,No,Roots and tubers
13183,1067,20.3785433,-9.6954833,No,No,No,Roots and tubers
13184,1088,20.7666333,-9.538475,No,No,No,Cereals
13185,1087,20.77488,-9.5370367,No,No,No,Cereals
13186,1093,20.7723467,-9.539115,No,No,No,Cereals
13187,1088,20.758735,-9.5427383,No,No,No,Cereals
13192,1083,20.7412967,-9.5493017,No,No,No,Cereals
13193,1057,20.7412055,-9.5490299,No,No,No,Cereals
13203,1067,20.7416077,-9.549259,No,No,No,Cereals
13204,1090,20.7411478,-9.5492636,No,No,No,Cereals
13205,1282,15.0361941,-11.2963294,No,No,No,Cereals
13206,1281,15.0321904,-11.2888851,No,No,No,Cereals
13207,1276,15.0353809,-11.3027963,No,No,No,Cereals
13208,1265,15.0311893,-11.2889405,No,No,No,Cereals
13209,1637,15.1949192,-11.8817051,No,No,No,Cereals
13210,1629,15.1968377,-11.8957428,No,No,No,Cereals
13211,1652,15.1965327,-11.8921041,No,No,No,Cereals
13212,1678,15.1937482,-11.8945684,No,No,No,Cereals
13219,1722,15.658522,-13.2066146,No,No,No,Cereals
13220,1686,15.657056,-13.1929004,No,No,No,Cereals
13221,1699,15.6675226,-13.1984638,No,No,No,Cereals
13222,1695,15.6670514,-13.191597,No,No,No,Cereals
13223,1557,15.5560667,-13.643033,No,No,No,Cereals
13224,1595,15.5658573,-13.654218,No,No,No,Cereals
13225,1597,15.567879,-13.6523978,No,No,No,Cereals
13226,1604,15.5607846,-13.6439134,No,No,No,Cereals
13227,1776,15.2232067,-13.3275627,No,No,No,Cereals
13228,1786,15.218293,-13.3209698,No,No,No,Cereals
13229,1728,15.2271253,-13.3206765,No,No,No,Cereals
13230,1748,15.212788,-13.3331119,No,No,No,Cereals
13231,1838,15.3518623,-13.161551,No,No,No,Cereals
13232,1866,15.3584423,-13.1595305,No,No,No,Cereals
13233,1840,15.343481,-13.1625616,No,No,No,Cereals
13234,1873,15.3453002,-13.165969,No,No,No,Cereals
13235,1558,14.9850082,-13.2936393,No,No,No,Cereals
13236,1580,14.9827245,-13.2893782,No,No,No,Cereals
13237,1544,14.9780928,-13.2882017,No,No,No,Cereals
13238,1524,14.9871982,-13.2944802,No,No,No,Cereals
13239,1872,15.3246773,-12.7501589,No,No,No,Cereals
13240,1858,15.3315493,-12.747588,No,No,No,Cereals
13241,2106,15.3238896,-12.7597378,No,No,No,Cereals
13242,1906,15.3162888,-12.7518901,No,No,No,Cereals
13243,1907,15.0322248,-12.3020733,No,No,No,Cereals
13244,1694,15.043393,-12.29805,No,No,No,Cereals
13245,1979,15.0294945,-12.2954277,No,No,No,Cereals
13246,1828,15.0343859,-12.3043067,No,No,No,Cereals
13247,1453,15.2509912,-12.1932581,No,No,No,Cereals
13248,1490,15.2525189,-12.1853349,No,No,No,Cereals
13249,1447,15.2548096,-12.1911094,No,No,No,Cereals
13250,1595,14.9585462,-13.0458207,No,No,No,Cereals
13251,1630,14.9713423,-13.0411696,No,No,No,Cereals
13252,1623,14.9757793,-13.0364924,No,No,No,Cereals
13253,1633,14.9650997,-13.0450502,No,No,No,Cereals
13254,1797,15.4666875,-12.3727342,No,No,No,Cereals
13255,1798,15.4606629,-12.3709251,No,No,No,Cereals
13256,1822,15.4582014,-12.3819499,No,No,No,Cereals
13257,1808,15.4647944,-12.3648663,No,No,No,Cereals
13258,692,15.7853415,-4.2844275,No,No,No,Roots and tubers
13260,671,15.7886433,-4.296755,No,No,No,Cereals
13264,578,17.328642,-4.8441546,No,No,No,Cereals
13265,562,17.3305717,-4.8419566,No,No,No,Cereals
13266,552,17.3318189,-4.8420654,No,No,No,Cereals
13267,602,18.3065887,-4.8338574,No,No,No,Cereals
13268,576,18.3073001,-4.8319069,No,No,No,Cereals
13269,530,18.3036233,-4.8275237,No,No,No,Cereals
13270,1492,40.6412131,9.2087093,No,No,No,Cereals
13271,1458,40.6366012,9.2020397,No,No,No,Cereals
13272,1470,40.6455387,9.2013134,No,No,No,Cereals
13273,1472,40.6439927,9.2034768,No,No,No,Cereals
13275,2865,39.185587,7.959227,No,No,No,Cereals
13276,2853,39.1933371,7.9700114,No,No,No,Pulses
13278,2774,39.2970386,7.6931962,No,No,No,Cereals
13279,2723,39.2995122,7.7000041,No,No,No,Cereals
13280,2756,39.2915914,7.6995972,No,No,No,Cereals
13281,2736,39.2849624,7.6900786,No,No,No,Cereals
13282,2593,38.9806865,7.07629,No,No,No,Cereals
13283,2569,38.996327,7.0859632,No,No,No,Cereals
13284,2614,38.9813764,7.0876273,No,No,No,Cereals
13286,1854,38.4823986,6.7938639,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
13289,1804,38.4721289,6.8029228,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
13291,1934,38.520075,8.2366277,No,No,No,Cereals
13293,1892,38.5210981,8.227393,No,No,No,Cereals
13294,1925,37.7213052,7.8756452,No,No,No,Cereals
13295,1933,37.7222459,7.8776925,No,No,No,Roots and tubers
13296,1904,37.7195133,7.8830405,No,No,No,Cereals
13301,1971,38.2761088,7.2176811,No,No,No,Cereals
13302,1973,38.2667685,7.2068635,No,No,No,Cereals
13303,1970,38.2716777,7.2083394,No,No,No,Cereals
13304,1965,38.272053,7.2123208,No,No,No,Cereals
13313,484,18.9642022,-5.161511,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
